arabidopsis_gene_id,arabidopsis_protein_id,arabidopsis_gene_symbol,wolffia_gene_key,wolffia_ncbi_gene_id,wolffia_locus_tag,wolffia_gene_symbol,wolffia_protein_id,wolffia_product,percent_identity,query_coverage,subject_coverage,evalue,bitscore,top_hit_score_ratio,reciprocal_best_hit,arabidopsis_genes_sharing_wolffia_top_hit,orthology_status,mapping_confidence
AT1G19450,NP_173377.1,,144700857,144700857,,LOC144700857,XP_078428539.1,sugar transporter ERD6-like 6,75.6,99.8,99.0,2.84e-265,729.0,3.2837837837837838,False,1.0,directional_best_hit,low
AT1G19530,NP_001322391.1,,144706854,144706854,,LOC144706854,XP_078436042.1,DNA polymerase epsilon catalytic subunit A,33.9,94.9,84.1,4.55e-14,63.2,1.367965367965368,True,1.0,reciprocal_best_hit,medium
AT1G19670,NP_564094.1,CLH1,144702776,144702776,,LOC144702776,XP_078430941.1,chlorophyllase-2-like isoform X1,43.5,83.6,88.4,6.96e-76,234.0,inf,False,1.0,directional_best_hit,low
AT1G19900,NP_173419.1,,144703484,144703484,,LOC144703484,XP_078431777.1,aldehyde oxidase GLOX1-like,47.4,94.5,94.2,8.44e-158,460.0,1.2041884816753927,False,1.0,directional_best_hit,low
AT1G20160,NP_564107.1,ATSBT5.2,144703834,144703834,,LOC144703834,XP_078432235.1,subtilisin-like protease SBT5.3,39.0,97.4,96.1,1.4100000000000001e-160,484.0,1.0232558139534884,False,2.0,directional_best_hit,low
AT1G20190,NP_173446.1,EXPA11,144701743,144701743,,LOC144701743,XP_078429615.1,expansin-A10-like,65.0,88.5,86.3,1.01e-108,313.0,1.019543973941368,False,3.0,directional_best_hit,low
AT1G20310,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G20440,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G20610,NP_173485.1,CYCB2;3,144715217,144715217,,LOC144715217,XP_078446268.1,G2/mitotic-specific cyclin-2-like isoform X1,52.2,99.1,98.8,1.53e-134,391.0,1.0831024930747923,True,2.0,reciprocal_best_hit,medium
AT1G20620,NP_001323332.1,CAT3,144712350,144712350,,LOC144712350,XP_078442726.1,catalase isozyme C,76.8,88.4,99.0,2.31e-298,815.0,inf,False,1.0,directional_best_hit,low
AT1G20823,NP_173506.1,,144717037,144717037,,LOC144717037,XP_078448476.1,putative E3 ubiquitin-protein ligase ATL44,50.7,75.6,83.3,1.1599999999999999e-42,139.0,1.4978448275862069,False,3.0,directional_best_hit,low
AT1G20850,NP_564126.1,XCP2,144702884,144702884,,LOC144702884,XP_078431015.1,cysteine proteinase mucunain-like,56.1,90.4,72.1,2.6300000000000002e-123,361.0,1.0226628895184136,False,4.0,directional_best_hit,low
AT1G20930,NP_173517.1,CDKB2;2,144712868,144712868,,LOC144712868,XP_078443362.1,cyclin-dependent kinase B2-1-like,76.9,96.2,98.1,4.05e-179,496.0,1.161592505854801,True,2.0,reciprocal_best_hit,high
AT1G21050,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G21100,NP_173534.1,IGMT1,144716797,144716797,,LOC144716797,XP_078448165.1,caffeic acid 3-O-methyltransferase-like,45.2,96.8,99.4,2.53e-100,300.0,1.0101010101010102,False,5.0,directional_best_hit,low
AT1G21110,NP_173535.1,IGMT3,144716797,144716797,,LOC144716797,XP_078448165.1,caffeic acid 3-O-methyltransferase-like,43.8,96.8,99.4,1.3100000000000002e-97,293.0,1.0103448275862068,False,5.0,directional_best_hit,low
AT1G21120,NP_173536.2,IGMT2,144716797,144716797,,LOC144716797,XP_078448165.1,caffeic acid 3-O-methyltransferase-like,44.1,85.7,99.4,2.58e-96,291.0,1.0069204152249136,False,5.0,directional_best_hit,low
AT1G21130,NP_173537.1,IGMT4,144716797,144716797,,LOC144716797,XP_078448165.1,caffeic acid 3-O-methyltransferase-like,46.1,92.5,95.0,1.79e-100,300.0,1.0067114093959733,False,5.0,directional_best_hit,low
AT1G21140,NP_173538.2,,144710617,144710617,,LOC144710617,XP_078440554.1,vacuolar iron transporter homolog 2-like,53.1,97.5,90.9,9.38e-61,188.0,1.2129032258064516,False,3.0,directional_best_hit,low
AT1G21310,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G21340,NP_173556.1,,144710701,144710701,,LOC144710701,XP_078440658.1,uncharacterized protein LOC144710701 isoform X1,70.1,25.8,29.1,8.82e-29,107.0,1.019047619047619,False,4.0,below_threshold,unmapped
AT1G21520,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G21528,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G22030,NP_564155.1,,144705427,144705427,,LOC144705427,XP_078434218.1,uncharacterized protein LOC144705427 isoform X3,43.2,97.0,97.7,9.34e-71,221.0,inf,True,2.0,reciprocal_best_hit,high
AT1G22220,NP_173641.1,AUF2,144708585,144708585,,LOC144708585,XP_078438110.1,F-box protein At4g18380-like,38.1,99.7,96.2,6.48e-56,183.0,1.22,False,2.0,directional_best_hit,low
AT1G22230,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G22410,NP_173657.1,,144711006,144711006,,LOC144711006,XP_078441024.1,"phospho-2-dehydro-3-deoxyheptonate aldolase 2, chloroplastic-like",85.2,84.6,88.3,4.69e-288,788.0,1.0327653997378767,True,1.0,reciprocal_best_hit,medium
AT1G22530,NP_173669.1,PATL2,144710919,144710919,,LOC144710919,XP_078440888.1,sec14p-like phosphatidylinositol transfer family protein,53.5,48.5,62.0,1.2800000000000001e-110,343.0,1.2382671480144405,False,1.0,below_threshold,unmapped
AT1G22710,NP_173685.1,SUC2,144702335,144702335,,SUT4,XP_078430467.1,sucrose transporter 4,52.2,93.0,97.1,1.23e-176,504.0,1.2383292383292384,False,2.0,directional_best_hit,low
AT1G22810,NP_173695.1,,144701699,144701699,,LOC144701699,XP_078429567.1,uncharacterized protein LOC144701699,53.7,46.5,35.5,5.14e-19,77.8,1.0,False,3.0,below_threshold,unmapped
AT1G22880,NP_173701.1,CEL5,144709752,144709752,,LOC144709752,XP_078439511.1,endoglucanase 17-like,59.5,95.7,95.5,4.38e-202,568.0,1.0538033395176252,False,2.0,directional_best_hit,low
AT1G22990,NP_173712.1,HIPP22,144716881,144716881,,LOC144716881,XP_078448273.1,heavy metal-associated isoprenylated plant protein 27-like,47.1,99.3,96.9,1.1899999999999999e-45,145.0,1.25,False,5.0,directional_best_hit,low
AT1G23040,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G23160,NP_173729.1,,144702220,144702220,,LOC144702220,XP_078430299.1,putative indole-3-acetic acid-amido synthetase GH3.1,48.5,98.4,94.2,1.5200000000000002e-185,534.0,1.427807486631016,False,9.0,directional_best_hit,low
AT1G23205,NP_173734.1,,144716722,144716722,,LOC144716722,XP_078448085.1,pectinesterase inhibitor 7-like,35.4,84.9,86.0,7.91e-29,105.0,1.1122881355932204,False,4.0,directional_best_hit,low
AT1G23460,NP_173760.2,,144709837,144709837,,LOC144709837,XP_078439612.1,putative polygalacturonase At1g80170 isoform X1,58.9,81.3,82.6,1.21e-162,466.0,1.298050139275766,True,2.0,reciprocal_best_hit,high
AT1G23530,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G23720,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G23760,NP_173788.1,JP630,144702924,144702924,,LOC144702924,XP_078431077.1,polygalacturonase 1 beta-like protein 2,53.9,39.1,38.6,5.53e-84,274.0,1.1512605042016806,False,2.0,below_threshold,unmapped
AT1G23800,NP_564204.1,ALDH2B7,144713342,144713342,,LOC144713342,XP_078444055.1,"aldehyde dehydrogenase family 2 member B7, mitochondrial-like",77.6,100.0,100.0,1.02e-313,855.0,1.5517241379310345,True,1.0,reciprocal_best_hit,high
AT1G24030,NP_173814.2,,144716191,144716191,,LOC144716191,XP_078447393.1,serine/threonine-protein kinase PBS1-like,50.2,81.6,66.0,3.3899999999999996e-94,288.0,1.03971119133574,False,1.0,directional_best_hit,low
AT1G24130,NP_173823.1,,144712245,144712245,,LOC144712245,XP_078442593.1,protein JINGUBANG-like,33.2,88.2,75.7,5.33e-48,169.0,1.005952380952381,False,3.0,directional_best_hit,low
AT1G24405,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G24530,NP_564219.1,,144704401,144704401,,LOC144704401,XP_078432945.1,transducin/WD40 repeat-like superfamily protein,46.8,79.4,95.1,4.45e-78,244.0,1.6486486486486487,True,2.0,reciprocal_best_hit,high
AT1G24600,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G26450,NP_173968.1,,144701171,144701171,,LOC144701171,XP_078429029.1,O-Glycosyl hydrolases family 17 protein,41.0,38.6,15.7,4.89e-14,68.6,1.0117994100294985,False,2.0,below_threshold,unmapped
AT1G26680,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G26820,NP_564264.1,RNS3,144704570,144704570,,LOC144704570,XP_078433155.1,ribonuclease 1-like isoform X1,53.5,90.5,85.5,9.530000000000001e-85,250.0,inf,False,2.0,directional_best_hit,low
AT1G26870,NP_174009.2,FEZ,144714458,144714458,,LOC144714458,XP_078445334.1,NAC domain-containing protein 2-like,57.0,39.5,62.4,2.93e-63,203.0,1.004950495049505,False,4.0,below_threshold,unmapped
AT1G27030,NP_564270.1,,144703816,144703816,,LOC144703816,XP_078432211.1,"2-oxoadipate dioxygenase/decarboxylase, chloroplastic/amyloplastic-like",47.1,95.2,83.4,1.6e-91,275.0,inf,False,1.0,directional_best_hit,low
AT1G27140,NP_174034.1,GSTU14,144701929,144701929,,LOC144701929,XP_078429876.1,glutathione S-transferase U17-like,43.8,90.1,94.3,2.29e-59,186.0,1.0054054054054054,False,4.0,directional_best_hit,low
AT1G27380,NP_001321074.1,RIC2,144700921,144700921,,LOC144700921,XP_078428630.1,CRIB domain-containing protein RIC10-like isoform X1,53.7,24.6,24.2,2.53e-06,43.9,inf,False,2.0,below_threshold,unmapped
AT1G27440,NP_174064.1,GUT2,144704261,144704261,,LOC144704261,XP_078432741.1,"putative beta-1,4-xylosyltransferase IRX10L",82.6,98.3,98.1,6.36e-262,714.0,2.6346863468634685,False,1.0,directional_best_hit,low
AT1G27660,NP_174087.1,,144716475,144716475,,LOC144716475,XP_078447711.1,uncharacterized protein LOC144716475 isoform X1,64.8,23.2,34.6,2.5500000000000003e-31,120.0,1.0344827586206897,False,3.0,below_threshold,unmapped
AT1G27740,NP_564293.1,RSL4,144704342,144704342,,LOC144704342,XP_078432870.1,uncharacterized protein LOC144704342,56.2,28.3,14.6,2.06e-17,80.1,1.1297602256699575,False,2.0,below_threshold,unmapped
AT1G27920,NP_174113.2,MAP65-8,144709393,144709393,,MAP65-1,XP_078439067.1,microtubule-associated proteins 65-1,45.6,92.0,89.6,1.6499999999999999e-131,394.0,1.0102564102564102,False,1.0,directional_best_hit,low
AT1G27950,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G28400,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G28470,NP_564309.1,NAC010,144703771,144703771,,LOC144703771,XP_078432156.1,NAC domain-containing protein 75-like,70.5,61.5,48.5,1.31e-94,284.0,1.0402930402930404,False,1.0,directional_best_hit,low
AT1G28815,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G29025,NP_001185109.1,,144703175,144703175,,LOC144703175,XP_078431411.1,sodium/calcium exchanger NCL2-like isoform X1,31.8,87.9,87.6,6.76e-69,232.0,1.0043290043290043,False,1.0,directional_best_hit,low
AT1G29050,NP_564318.1,TBL38,144703289,144703289,,TBL38,XP_078431560.1,TRICHOME BIREFRINGENCE-LIKE 38,58.9,94.2,99.7,2.0500000000000002e-166,468.0,1.3295454545454546,True,4.0,reciprocal_best_hit,high
AT1G29200,NP_001117377.1,,144713252,144713252,,LOC144713252,XP_078443935.1,O-fucosyltransferase 2-like isoform X1,51.1,90.0,86.5,1.42e-178,519.0,1.6018518518518519,False,1.0,directional_best_hit,low
AT1G29380,NP_174231.2,,144708420,144708420,,LOC144708420,XP_078437858.1,"glucan endo-1,3-beta-glucosidase 7-like",56.3,27.3,18.3,4.0399999999999996e-24,100.0,1.0341261633919339,False,3.0,below_threshold,unmapped
AT1G29520,NP_174245.1,,144711957,144711957,,LOC144711957,XP_078442243.1,membrane protein PM19L-like,45.2,97.5,81.6,6.05e-35,119.0,1.0258620689655173,False,2.0,directional_best_hit,low
AT1G30040,NP_174296.1,GA2OX2,144700820,144700820,,LOC144700820,XP_078428495.1,gibberellin 2-beta-dioxygenase-like,50.8,91.8,96.4,3.8999999999999996e-104,308.0,1.1323529411764706,False,1.0,directional_best_hit,low
AT1G30135,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G30280,NP_174319.1,,144712191,144712191,,LOC144712191,XP_078442518.1,uncharacterized protein LOC144712191 isoform X1,56.3,19.1,14.6,4.7399999999999997e-23,100.0,1.0638297872340425,False,1.0,below_threshold,unmapped
AT1G30370,NP_174326.1,DLAH,144712179,144712179,,LOC144712179,XP_078442507.1,"LOW QUALITY PROTEIN: phospholipase A1-Igamma1, chloroplastic-like",42.4,76.7,82.8,4.05e-108,331.0,1.0091463414634145,False,1.0,directional_best_hit,low
AT1G30700,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G30750,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G30760,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G30840,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G30870,NP_174372.1,,144707859,144707859,,LOC144707859,XP_078437234.1,peroxidase 56-like,37.9,84.5,92.4,1.3599999999999998e-68,217.0,1.0046296296296295,False,2.0,directional_best_hit,low
AT1G30900,NP_174375.1,VSR6,144708211,144708211,,LOC144708211,XP_078437554.1,vacuolar-sorting receptor 7-like,62.8,93.3,94.4,4.46e-306,843.0,1.034355828220859,True,1.0,reciprocal_best_hit,medium
AT1G30990,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G31050,NP_001321890.1,,144710515,144710515,,LOC144710515,XP_078440447.1,uncharacterized protein LOC144710515,54.9,32.6,39.9,1.49e-38,141.0,1.330188679245283,True,1.0,below_threshold,unmapped
AT1G31330,NP_174418.1,PSAF,144700977,144700977,,LOC144700977,XP_078428725.1,"photosystem I reaction center subunit III, chloroplastic-like",78.6,86.0,85.7,4.05e-107,306.0,1.0132450331125828,True,1.0,reciprocal_best_hit,medium
AT1G31335,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G31670,NP_174448.1,,144704154,144704154,,LOC144704154,XP_078432560.1,copper amine oxidase family protein isoform X1,26.8,83.8,79.8,1.49e-63,226.0,inf,False,1.0,directional_best_hit,low
AT1G31720,NP_174453.2,,144712370,144712370,,LOC144712370,XP_078442753.1,"chitin synthase, putative (DUF1218)",43.5,79.4,80.2,1.3700000000000001e-32,114.0,inf,True,1.0,reciprocal_best_hit,high
AT1G31770,NP_564383.1,ABCG14,144712483,144712483,,LOC144712483,XP_078442909.1,ABC transporter G family member 9-like,48.7,91.4,99.3,6.63e-178,515.0,1.0706860706860706,False,1.0,directional_best_hit,low
AT1G31990,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G32100,NP_174490.1,PRR1,144709588,144709588,,LOC144709588,XP_078439289.1,phenylcoumaran benzylic ether reductase POP1-like,41.8,98.1,99.0,3.3799999999999997e-74,229.0,1.150753768844221,False,4.0,directional_best_hit,low
AT1G32170,NP_174496.1,XTH30,144708798,144708798,,LOC144708798,XP_078438360.1,putative xyloglucan endotransglucosylase/hydrolase protein 30,62.2,88.0,89.4,5.819999999999999e-137,391.0,1.0454545454545454,True,1.0,reciprocal_best_hit,medium
AT1G32450,NP_174523.2,NRT1.5,144708466,144708466,,LOC144708466,XP_078437945.1,protein NRT1/ PTR FAMILY 7.3-like,67.5,92.8,93.2,3.5e-282,781.0,1.0235910878112713,True,1.0,reciprocal_best_hit,medium
AT1G32560,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G32900,NP_174566.1,GBSS1,144716969,144716969,,GBSS1,XP_078448387.1,UDP-Glycosyltransferase superfamily protein,60.3,93.3,93.3,1.96e-250,701.0,2.080118694362018,True,1.0,reciprocal_best_hit,high
AT1G33700,NP_001031135.1,,144705480,144705480,,LOC144705480,XP_078434303.1,"beta-glucosidase, GBA2 type family protein isoform X1",57.3,92.1,88.0,0.0,1004.0,1.1909845788849347,False,1.0,directional_best_hit,low
AT1G33800,NP_564428.1,GXMT1,144706163,144706163,,LOC144706163,XP_078435199.1,arabinogalactan O-methyltransferase 2-like,48.0,73.1,79.9,2.98e-64,202.0,1.216867469879518,False,4.0,directional_best_hit,low
AT1G34047,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G34480,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G34510,NP_174710.1,,144701093,144701093,,LOC144701093,XP_078428916.1,peroxidase 27-like,40.3,93.2,92.6,4.12e-70,219.0,1.0,False,6.0,directional_best_hit,low
AT1G35140,NP_174746.1,PHI-1,144713538,144713538,,LOC144713538,XP_078444257.1,protein PHOSPHATE-INDUCED 1 homolog,64.0,91.3,88.4,7.59e-131,374.0,1.1265060240963856,True,1.0,reciprocal_best_hit,high
AT1G35230,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G35260,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G35910,NP_564464.1,TPPD,144713834,144713834,,LOC144713834,XP_078444674.1,putative trehalose-phosphate phosphatase 6,67.5,84.3,86.8,8.41e-146,415.0,1.0401002506265664,True,3.0,reciprocal_best_hit,medium
AT1G43020,NP_175001.3,,144713251,144713251,,LOC144713251,XP_078443916.1,"serine/Threonine-kinase, putative (Protein of unknown function, DUF547) isoform X1",33.2,85.6,90.2,2.2699999999999997e-54,186.0,1.2,False,1.0,directional_best_hit,low
AT1G43650,NP_175030.2,UMAMIT22,144705682,144705682,,LOC144705682,XP_078434580.1,WAT1-related protein At1g25270-like,40.1,92.1,75.8,8.3e-71,225.0,1.0180995475113122,False,1.0,directional_best_hit,low
AT1G43790,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G43910,NP_175058.1,,144701086,144701086,,LOC144701086,XP_078428906.1,AAA-ATPase At3g28580-like,34.5,84.6,87.2,1.33e-72,236.0,1.4478527607361964,False,5.0,directional_best_hit,low
AT1G44090,NP_175075.1,GA20OX5,144714894,144714894,,LOC144714894,XP_078445825.1,gibberellin 20 oxidase 1-D-like isoform X1,46.7,89.1,87.0,8.65e-102,305.0,1.0701754385964912,False,1.0,directional_best_hit,low
AT1G44318,NP_175085.1,hemb2,144712798,144712798,,HEMB1,XP_078443246.1,aldolase superfamily protein,68.4,81.8,79.3,4.5399999999999997e-159,453.0,inf,False,1.0,directional_best_hit,low
AT1G44608,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G44800,NP_175101.1,SIAR1,144715605,144715605,,UMAMIT9,XP_078446678.1,nodulin MtN21 /EamA-like transporter family protein,50.6,88.1,88.2,5.4e-113,333.0,1.0152439024390243,False,4.0,directional_best_hit,low
AT1G44830,NP_175104.1,,144711442,144711442,,LOC144711442,XP_078441578.1,dehydration-responsive element-binding protein 3-like,71.6,41.7,41.1,6.130000000000001e-31,111.0,1.009090909090909,False,1.0,below_threshold,unmapped
AT1G44970,NP_175117.1,,144701316,144701316,,LOC144701316,XP_078429234.1,peroxidase P7-like,53.7,88.7,90.9,5.37e-111,325.0,1.0620915032679739,False,4.0,directional_best_hit,low
AT1G45201,NP_001323068.1,TLL1,144715856,144715856,,LOC144715856,XP_078446985.1,triacylglycerol lipase OBL1-like,46.3,61.5,99.0,3.6900000000000003e-100,303.0,4.712286158631415,False,2.0,directional_best_hit,low
AT1G47130,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G47210,NP_564499.3,CYCA3;2,144702218,144702218,,LOC144702218,XP_078430297.1,cyclin-A3-1-like isoform X1,50.0,99.7,100.0,4.9e-121,353.0,1.2607142857142857,False,1.0,directional_best_hit,low
AT1G47271,NP_001117443.1,,144715565,144715565,,CBSX3,XP_078446626.1,cystathionine beta-synthase (CBS) family protein,55.1,80.8,73.5,1.42e-54,171.0,inf,False,1.0,directional_best_hit,low
AT1G47400,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G47410,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G47480,NP_564507.1,,144707591,144707591,,LOC144707591,XP_078436914.1,2-hydroxyisoflavanone dehydratase-like,40.6,96.8,94.2,1.43e-78,241.0,1.2552083333333333,True,1.0,reciprocal_best_hit,high
AT1G47600,NP_175191.2,BGLU34,144702166,144702166,,BGLU40,XP_078430215.1,beta glucosidase 40,46.7,90.6,92.6,3.21e-146,428.0,1.036319612590799,False,5.0,directional_best_hit,low
AT1G47960,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G48000,NP_564519.1,MYB112,144713282,144713282,,LOC144713282,XP_078443971.1,transcription factor MYB2-like,80.9,56.0,55.5,5.45e-82,244.0,1.0655021834061136,False,5.0,directional_best_hit,low
AT1G48600,NP_973993.1,PMEAMT,144715004,144715004,,LOC144715004,XP_078445971.1,phosphoethanolamine N-methyltransferase-like,74.9,99.8,99.0,2.63e-287,785.0,10.288335517693316,False,1.0,directional_best_hit,low
AT1G48720,NP_001319176.1,,144704977,144704977,,LOC144704977,XP_078433682.1,uncharacterized protein LOC144704977,43.2,38.1,2.9,8.63e-07,44.3,inf,False,1.0,below_threshold,unmapped
AT1G48750,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G48930,NP_175323.1,GH9C1,144703337,144703337,,LOC144703337,XP_078431616.1,endoglucanase 19-like,48.1,97.8,98.4,3.55e-199,572.0,1.0731707317073171,False,1.0,directional_best_hit,low
AT1G49030,NP_175332.1,,144713619,144713619,,LOC144713619,XP_078444389.1,protein PLANT CADMIUM RESISTANCE 2-like,54.2,68.3,54.8,6.85e-58,183.0,1.150943396226415,True,3.0,reciprocal_best_hit,medium
AT1G49200,NP_175346.1,,144707360,144707360,,LOC144707360,XP_078436596.1,RING-H2 finger protein ATL74-like,34.3,60.6,88.1,2.1699999999999997e-24,93.2,inf,False,2.0,directional_best_hit,low
AT1G49310,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G49450,NP_175369.1,,144712245,144712245,,LOC144712245,XP_078442593.1,protein JINGUBANG-like,57.3,77.5,78.5,2.5300000000000002e-110,333.0,2.2348993288590604,False,3.0,directional_best_hit,low
AT1G50050,NP_175427.1,,144702668,144702668,,LOC144702668,XP_078430800.1,pathogenesis-related protein PR-1 type-like,58.5,59.7,82.7,1.22e-49,158.0,1.082191780821918,False,2.0,directional_best_hit,low
AT1G50060,NP_175428.1,,144702668,144702668,,LOC144702668,XP_078430800.1,pathogenesis-related protein PR-1 type-like,59.3,90.1,89.5,2.4899999999999998e-62,188.0,1.0804597701149425,False,2.0,directional_best_hit,low
AT1G50490,NP_564572.1,UBC20,144706838,144706838,,LOC144706838,XP_078436029.1,ubiquitin-conjugating enzyme E2 20-like,78.9,95.0,92.4,8.84e-96,274.0,1.1275720164609053,True,1.0,reciprocal_best_hit,high
AT1G51030,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G51060,NP_175517.1,HTA10,144704811,144704811,,LOC144704811,XP_078433472.1,histone H2A.6,93.9,100.0,98.5,4.8e-81,233.0,1.0737327188940091,True,2.0,reciprocal_best_hit,medium
AT1G51090,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G51220,NP_175533.1,WIP5,144713263,144713263,,NTT,XP_078443951.1,C2H2-type zinc finger family protein,63.4,83.4,83.3,4.57e-125,360.0,1.0909090909090908,False,3.0,directional_best_hit,low
AT1G51470,NP_175558.3,BGLU35,144702166,144702166,,BGLU40,XP_078430215.1,beta glucosidase 40,47.1,90.6,92.6,2e-147,431.0,1.0311004784688995,False,5.0,directional_best_hit,low
AT1G51680,NP_175579.1,4CL1,144705245,144705245,,LOC144705245,XP_078433959.1,4-coumarate-CoA ligase 1-like,65.5,96.1,97.1,7.21e-254,705.0,1.0930232558139534,False,2.0,directional_best_hit,low
AT1G51915,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G52050,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G52060,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G52140,,,,,,,,,,,,,,,,,no_hit,unmapped
AT1G52150,NP_849795.1,ATHB-15,144707595,144707595,,PHB,XP_078436918.1,homeobox-leucine zipper family protein / lipid-binding START domain-containing protein isoform X1,61.9,99.2,98.1,0.0,989.0,1.020639834881321,False,2.0,directional_best_hit,low
AT1G52190,NP_175630.1,,144706956,144706956,,LOC144706956,XP_078436178.1,protein NRT1/ PTR FAMILY 2.11-like,36.8,90.6,95.2,1.95e-110,341.0,1.0333333333333334,False,4.0,directional_best_hit,low
